Name,Unit,Query,Min/max,Min/max clusters,Min/max clusters (1000x)
Partitions scanned,,584,9684,9684,9684
Partitions scanned,,585,4692,4692,4692
Partitions scanned,,586,4560,4560,4560
Partitions scanned,,587,18459,18459,18459
Partitions scanned,,588,27183,27183,27183
Partitions scanned,,589,15646,15646,15646
Partitions scanned,,590,26821,26821,26821
Partitions scanned,,591,18253,18253,18253
Partitions scanned,,592,27501,27501,27501
Partitions scanned,,593,2856,2856,2856
Partitions scanned,,594,7171,7171,7171
Partitions scanned,,595,22283,22283,22283
Partitions scanned,,596,3680,3680,3680
Partitions scanned,,597,6177,6177,6177
Partitions scanned,,598,27280,27280,27280
Partitions scanned,,599,10448,10448,10448
Partitions scanned,,600,3825,3825,3825
Partitions scanned,,601,27982,27982,27982
Partitions scanned,,602,14872,14872,14872
Partitions scanned,,603,14353,14353,14353
Partitions scanned,,604,23447,23447,23447
Partitions scanned,,605,11271,11271,11271
Partitions scanned,,606,8093,8093,8093
Partitions scanned,,607,28121,28121,28121
Partitions scanned,,608,24082,24082,24082
Partitions scanned,,609,23211,23211,23211
Partitions scanned,,610,9611,9611,9611
Partitions scanned,,611,15079,15079,15079
Partitions scanned,,612,13852,13852,13852
Partitions scanned,,613,26780,26780,26780
Partitions scanned,,614,17957,17957,17957
Partitions scanned,,615,5045,5045,5045
Partitions scanned,,616,27028,27028,27028
Partitions scanned,,617,4794,4794,4794
Partitions scanned,,618,1173,1173,1173
Partitions scanned,,619,28791,28791,28791
Partitions scanned,,620,16172,16172,16172
Partitions scanned,,621,11557,11557,11557
Partitions scanned,,622,28781,28781,28781
Partitions scanned,,623,27608,27608,27608
Partitions scanned,,624,11868,11868,11868
Partitions scanned,,625,21572,21572,21572
Partitions scanned,,626,28444,28444,28444
Partitions scanned,,627,18601,18601,18601
Partitions scanned,,628,16721,16721,16721
Partitions scanned,,629,20977,20977,20977
Partitions scanned,,630,1013,1013,1013
Partitions scanned,,631,10210,10210,10210
Partitions scanned,,632,2584,2584,2584
Partitions scanned,,633,9901,9901,9901
Partitions scanned,,634,4560,4560,4560
Partitions scanned,,635,19532,19532,19532
Partitions scanned,,636,4322,4322,4322
Partitions scanned,,637,11214,11214,11214
Partitions scanned,,638,15572,15572,15572
Partitions scanned,,639,3923,3923,3923
Partitions scanned,,640,20320,20320,20320
Partitions scanned,,641,3608,3608,3608
Partitions scanned,,642,28304,28304,28304
Partitions scanned,,643,7601,7601,7601
Partitions scanned,,644,20732,20732,20732
Partitions scanned,,645,11117,11117,11117
Partitions scanned,,646,10071,10071,10071
Partitions scanned,,647,17874,17874,17874
Partitions scanned,,648,3493,3493,3493
Partitions scanned,,649,11180,11180,11180
Partitions scanned,,650,24309,24309,24309
Partitions scanned,,651,2208,2208,2208
Partitions scanned,,652,5459,5459,5459
Partitions scanned,,653,22256,22256,22256
Partitions scanned,,654,8905,8905,8905
Partitions scanned,,655,10613,10613,10613
Partitions scanned,,656,18788,18788,18788
Partitions scanned,,657,6123,6123,6123
Partitions scanned,,658,27518,27518,27518
Partitions scanned,,659,19690,19690,19690
Partitions scanned,,660,21990,21990,21990
Partitions scanned,,661,15235,15235,15235
Partitions scanned,,662,26037,26037,26037
