Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary,Min/max clusters (1000x),Bloom filter (1000x),Dictionary (1000x)
Time,s,308,0.69668,0.57144,0.56238,0.58167,0.57115,0.58238,0.56899
Time,s,309,0.6222,0.56638,0.57038,0.57936,0.57327,0.57412,0.57678
Time,s,310,0.6133,0.58444,0.56572,0.57591,0.56541,0.5774,0.57181
Time,s,311,0.60716,0.57067,0.55902,0.57278,0.56946,0.57085,0.56648
Time,s,312,0.62263,0.68162,0.57331,0.57337,0.57306,0.58233,0.59709
Time,s,313,0.60657,0.57499,0.56843,0.57053,0.57735,0.57416,0.56746
Time,s,314,0.59785,0.57249,0.56262,0.57457,0.56694,0.57786,0.56677
Time,s,315,0.609,0.57867,0.5726,0.56882,0.57223,0.57812,0.57024
Time,s,316,0.61351,0.56766,0.56704,0.56746,0.57119,0.56998,0.57256
Time,s,317,0.62023,0.56466,0.56982,0.56258,0.57638,0.57735,0.56782
Time,s,318,0.60667,0.58802,0.56147,0.69177,0.57869,0.56461,0.5676
Time,s,319,0.60253,0.57171,0.56961,0.62669,0.56369,0.57472,0.69584
Time,s,320,0.61344,0.57719,0.57869,0.5657,0.58206,0.57568,0.56445
Time,s,321,0.63711,0.56972,0.57073,0.57169,0.56371,0.57353,0.57422
Time,s,322,0.61301,0.56821,0.57711,0.56523,0.5711,0.85004,0.56703
Time,s,323,0.61294,0.68002,0.57097,0.59487,0.57814,0.5719,0.57242
