Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary
Partitions scanned,,367,35184,1,14486,35184
Partitions scanned,,368,50871,1,21076,50871
Partitions scanned,,369,94813,1,38810,94813
Partitions scanned,,370,94149,1,39104,94149
Partitions scanned,,371,24640,1,10134,24640
Partitions scanned,,372,59832,1,24626,59832
Partitions scanned,,373,84517,0,34827,84517
Partitions scanned,,374,49592,1,20469,49592
Partitions scanned,,375,35433,1,14521,35433
Partitions scanned,,376,95319,1,39306,95319
Partitions scanned,,377,17634,0,7304,17634
Partitions scanned,,378,84766,1,34961,84766
Partitions scanned,,379,76826,1,31602,76826
Partitions scanned,,380,29371,1,12057,29371
Partitions scanned,,381,98459,1,40578,98459
Partitions scanned,,382,31077,1,12830,31077
Partitions scanned,,383,76492,1,31304,76492
Partitions scanned,,384,10775,1,4454,10775
Partitions scanned,,385,38127,1,15742,38127
Partitions scanned,,386,87847,1,36116,87847
Partitions scanned,,387,90518,1,37283,90518
Partitions scanned,,388,78964,1,32463,78964
Partitions scanned,,389,54945,1,22576,54945
Partitions scanned,,390,89863,1,37238,89863
Partitions scanned,,391,57924,1,24150,57924
Partitions scanned,,392,63145,1,25984,63145
Partitions scanned,,393,67787,1,28015,67787
Partitions scanned,,394,48908,1,20084,48908
Partitions scanned,,395,14894,1,6233,14894
Partitions scanned,,396,90946,1,37254,90946
Partitions scanned,,397,8280,1,3408,8280
Partitions scanned,,398,26714,1,11003,26714
Partitions scanned,,399,44838,1,18386,44838
Partitions scanned,,400,77029,1,31874,77029
Partitions scanned,,401,8224,0,3401,8224
Partitions scanned,,402,99605,1,40948,99605
Partitions scanned,,403,29155,1,12051,29155
Partitions scanned,,404,20576,1,8282,20576
Partitions scanned,,405,37306,0,15251,37306
Partitions scanned,,406,35134,1,14562,35134
Partitions scanned,,407,25742,1,10563,25742
Partitions scanned,,408,341,1,153,341
Partitions scanned,,409,66649,1,27502,66649
Partitions scanned,,410,2380,1,953,2380
Partitions scanned,,411,58427,1,24259,58427
Partitions scanned,,412,73787,1,30181,73787
Partitions scanned,,413,68950,1,28362,68950
Partitions scanned,,414,53057,1,21898,53057
Partitions scanned,,415,1766,1,724,1766
Partitions scanned,,416,13122,1,5438,13122
Partitions scanned,,417,37806,1,15461,37806
Partitions scanned,,418,12962,1,5375,12962
Partitions scanned,,419,3326,1,1392,3326
Partitions scanned,,420,5820,1,2458,5820
Partitions scanned,,421,99224,1,40976,99224
Partitions scanned,,422,62265,1,25541,62265
Partitions scanned,,423,60111,1,25101,60111
Partitions scanned,,424,93209,1,38259,93209
Partitions scanned,,425,90836,1,37437,90836
